Capital Requirement,Expected Loss
450337.97018810385,13022.584819013318
477482.8548722155,14043.153290970275
430323.9039979117,12772.321694585175
437532.3367294908,12334.19310022375
467413.2911751801,14516.88620297413
422149.9661103019,13556.144705828596
452729.2503814845,12878.717662101084
464957.87073552224,13477.704652875902
456452.08761479415,13372.033938083809
445656.994018478,12826.229497643628
435584.7468782046,13412.440435568158
442112.7551926014,12877.761997021069
446277.0181205274,13507.64164259951
471672.1228734824,13544.47574057891
451823.5844083682,13019.82735397412
459479.07206582295,13546.504687563647
428594.00212596403,12523.575462110362
459113.70475096686,13329.011545250982
484705.00818981323,13606.372828476895
433486.80374957406,13168.720485929767
433937.32129159605,12396.170379166419
465488.9539122294,13396.913804277576
431176.71398301225,12678.931293605427
447643.1850030702,13105.928428853837
448706.1576979966,12959.106363962012
433596.22304737824,12881.554373022635
469475.5683899192,13970.64154646967
450797.2845328258,12863.332210025172
500945.10775293125,15614.827319003087
449894.8045989259,15302.99896251452
492898.8417994228,15083.34857653072
435819.4436457179,13044.937605779756
439510.4314016887,12521.44410472503
434926.28913233953,13942.647599642127
444547.96531497524,13023.522089669928
463176.36152531224,14008.204531589277
445741.0792772579,14157.461182987427
430611.7284958462,12490.698329567342
427652.10325951484,12395.108345814377
452796.9629631274,13380.34526730627
446771.52725978487,12857.614839895037
451121.9383921758,13507.345455975668
435057.9166090993,13362.212301943517
450378.1713506252,13176.00186681552
440217.8790000391,13384.826388586069
414274.0518254326,12581.719934035107
434729.36718405935,12571.028105191932
469795.6627151136,14032.313909942925
438703.6534619313,12839.77152627071
474615.09835204977,14282.388173412131
438659.84286246524,13736.410148262454
446034.3213973078,13450.568801572568
440933.29244251526,13928.54840024028
465754.2094714145,13275.50503433729
445283.8571743029,13669.542467789059
421616.7626401045,12197.356586840437
453110.0654602645,13697.41675328186
451774.5543468587,13056.697822182472
469926.91179093753,13914.88307861116
451414.6942727624,13305.007376843876
454607.85442422953,13182.686837069872
451099.06694297655,13581.522550128884
468628.48956520506,15346.994670049986
445500.68591804185,14050.240039798322
429356.3574106839,11975.732370642694
446738.17917423113,12790.972234597693
437118.90622204985,12906.931251674983
476140.90637892263,16653.851842466735
431673.026871833,12942.917111265708
447429.41945457406,13276.312349706011
446639.1264418759,12724.264823702026
445463.57947466016,13234.9909346065
418602.1075350115,12060.180023980834
430325.5430649786,13193.622207304838
436787.91782648227,13884.466704685032
436879.2934588178,12298.71599702379
428870.32462080277,12416.215633474101
457771.47606036323,13495.32059676137
467247.2853904297,13157.813210371589
446743.55844699754,13514.005094301405
437250.9540827536,12807.983857606805
446703.16748235724,13465.868585347242
465778.1148358076,15123.22749436139
436411.4130434578,12605.918273668914
460188.8314830151,14215.973306725133
440895.1715814249,13076.395967752396
447808.0552287941,12640.205152601946
450751.2054000995,14752.690382526578
444371.23728249175,12673.182818080968
487340.471985909,16362.683140761135
423895.3560742226,12599.308801544863
427643.87773374806,13052.526544689481
420674.3582127171,12786.950181613573
482519.8206489498,15143.323387550165
441193.08632053627,13786.458642820147
423720.7575345227,13045.288249809997
426190.1960902851,12502.675465630107
434681.39776072575,12938.61536457522
443368.294206565,13136.531178821919
435893.9177006895,12083.143921325338
472738.91946862446,13870.307215304369
428318.65486723755,12625.842350781431
467233.01555885456,14026.036491275567
457740.4110460393,13522.452592703072
456256.5951901955,13657.35188204104
448601.29465874226,13037.654559732033
430846.58710518805,12878.421665025893
460726.06002076925,14412.620233550691
443417.66575345607,12727.508443286079
467712.43446989823,14547.227849127034
467561.9755641895,14434.706474390547
491269.8379204933,16777.34827672076
445485.8082662122,13154.957883246563
468162.9271458258,14721.63777107889
444043.04487812653,12919.015756875637
439993.17627339915,13693.92262054958
454408.95258290286,13374.605733389897
470882.7095237165,13618.221248847589
454264.410600123,13461.79650303164
430764.7608417587,13656.148229131457
443847.37831790454,13837.416792181411
420352.7640675806,11990.62705212808
437459.3609817933,12551.84432620627
455520.5727334622,12794.416586573141
443378.36974744836,12759.49476073479
452442.08868385677,13351.486655575049
450468.6470868896,13762.96218274497
439997.4845326253,12753.161317854469
427948.4439509974,12647.761717138565
457675.0261974727,13840.622803967884
455217.7836563767,12725.930812232895
466956.737103358,14231.900847740726
430384.2612480058,12038.499865375456
423729.59914378537,12165.977266976282
435027.58754488674,12394.50800053752
472285.3254966604,13821.777735068283
449300.4589177958,13795.308201165271
458046.0014528574,13179.512190536636
411348.80246252497,11303.171966702605
437168.54287426814,12480.59203069477
438873.6785017027,13307.674179599684
438834.60327039956,13326.407739232905
427751.6197829402,13315.44663024349
427687.04147039604,13067.067337584118
444785.36961558723,12000.453214024965
429170.88848695875,13179.471040172888
442041.2827023566,13409.988041551813
442220.0256872467,12856.311707485162
435043.6368056728,12807.816079519369
420550.31932924304,12604.349463985067
459583.38580048794,13394.390624116553
460454.83302648115,12945.537096863642
451147.40115598164,13382.884741721107
446193.69835041335,13340.28669895196
431949.5714344734,12754.70234651222
413952.6758248911,11801.87609300681
447681.24794013344,14314.263958732405
445100.7671974042,13648.815623478567
435198.5755990808,12353.976300895793
431909.75571129937,12244.167750148987
457827.70869011246,13107.615001108574
432387.27484366373,13184.890974712584
446353.9819931896,12816.715044111053
423702.8727631653,13142.685207619434
441131.0342454761,13861.133004858373
440574.2299827051,13768.422630581459
442689.70453295286,12427.46373299732
428470.3784275156,12914.053731872335
431918.42765333666,13117.683762463017
448231.3126580877,12550.302211816223
447356.6136556732,13042.538141950316
460412.357637346,13838.874915099266
438822.8518626755,12675.314286844066
467218.7128514553,15215.169247816026
431147.04410385946,12371.7543651395
447386.07353957504,13067.352509910184
468465.4651415708,13627.22416300321
478139.5750186881,15227.864005426567
462843.0417887968,14518.014925830706
458487.3288337962,12650.58673887705
419678.73830735224,11731.127553115206
449707.61435440864,13321.180124968034
457489.0404402959,12845.353035675384
419352.80170448334,12307.896345868936
425267.751732533,13163.279766073774
425886.4076210811,12432.431668046076
480772.8032662179,13606.95056697981
431634.33765386813,13299.46598553163
479569.0865864151,14552.96276081658
430842.3718509188,13152.766935993835
477333.8142455682,15393.753438980855
443735.6009932331,13444.157163074255
453138.3629591944,13135.51040339916
446051.92578520894,12760.746015557139
447617.6677099107,13951.167325127177
456917.28063181567,14309.46580154108
431860.8928378774,12747.090931601928
453797.188768453,14075.54589858789
444568.97766104375,13516.126531658638
434210.93792699184,12802.716594730193
436414.3016148594,11894.232522083425
453990.346713341,12454.36597934175
408992.7893246069,11538.730527772837
455565.53326360666,13474.36616860466
440871.9341939951,14178.562722589802
434288.3448388073,12785.760539259452
455709.58704665303,14293.260909008739
422813.3280985834,11955.8067593973
445454.8295753842,13231.241090279924
434713.7309867572,13176.486866419931
458123.08699728246,13786.752533298142
445437.2644930319,13413.298476546033
444953.45594232366,13273.741384670106
444742.2927427273,12910.627913759663
448318.44771167455,13514.929766205234
434372.4604704763,12867.211784364386
430607.6804615582,12284.327190410982
443859.41171502764,13956.846337865294
459112.73298056785,14876.79747899617
443877.32380991185,13805.387151310646
422901.40377859154,11902.78734975764
439593.88371933333,13265.134500899781
436194.0832312321,12960.477039036086
436237.1814592995,12601.270287113053
438047.46851587656,12439.423863296117
429220.1650080875,13002.939143861844
444154.1991842403,14137.473611415731
440999.1288270717,12823.768937417208
460643.23574578215,12916.068039590013
464070.10870669363,13604.771758727278
441865.4105035912,12776.952719412242
433643.27395728027,13001.633511354306
423852.3141201198,12518.885320290488
440109.6133291904,13080.831702667689
431257.7667247631,13300.111456647512
432112.556117196,13052.11831117549
440949.56648114487,13302.012711876416
481927.9713805898,14343.377107978882
424432.18672014435,12868.62720796458
458342.98086004675,13802.97381213943
467248.16974590474,13579.214011381195
447573.7192621246,12818.895347593465
448484.22264126124,13362.92137651746
455075.4035424092,13474.659636089684
454775.03073726635,13532.212370284564
483231.74444970756,14620.35400545584
480716.9227799355,14067.578862592101
455315.97400984244,13469.802292646043
433217.4821663791,13012.47136739644
436887.3417107775,12505.682731601164
425396.1503721025,12244.698018619845
430586.44875947037,12474.055845524406
449489.9430352232,13478.429776885092
461199.27958783216,14211.146135808316
451480.6570402079,13331.853343469631
455835.26597233507,14950.599430950526
421013.86327696417,12928.786866413664
432484.662969921,12548.191577487036
451457.479446428,13181.186134776477
433968.0245696542,12736.80038669444
433178.9070705935,12903.805115316463
444781.0162084068,12804.012218971115
431968.4123153906,11535.406965623075
456988.6716046089,13110.10537122345
446881.7938046005,14312.2045708427
442422.1228572601,12538.278506676957
429647.3762255043,12610.386892313287
461500.5090886797,15042.482071015525
442098.0259494608,13111.630710201869
459517.8023030018,13635.970628944538
451954.7341845315,13160.073299579508
456274.1897432442,13675.055226178813
429131.76403534587,12772.936268954032
459447.47921539936,13708.84984172818
462340.7413662899,13132.012894217023
459533.1203397366,13833.027799380452
462550.4809330015,13560.107586990249
446655.6129055703,13392.083948273324
464424.40969409444,13522.29875480682
458249.17362460925,13774.144118427328
466755.6611696045,13667.762213927905
490442.3288334376,15536.06464713797
453720.6730775283,13593.589683132097
457330.10061802727,13522.506023482281
442240.43895705405,13452.056359067821
429343.47677319683,12362.301079962992
447718.25201691955,13466.674000648038
450764.8320380355,13408.45921375103
491000.66099819477,17515.13649356716
415854.3617721286,12414.986882844007
428482.22584900394,13429.902106547377
447981.7141321945,13474.740320136472
440707.43636791134,13312.64070328583
437930.54200974345,12981.534214145042
444708.22320362786,14097.267855789443
450626.79861742776,13567.883598363193
453311.2800648963,13598.436567878467
456149.33418842603,13342.221616238698
447746.57353485416,12629.339435462258
438459.27115321346,12765.239724915944
438417.36374513106,12601.408999930525
448451.41198181617,13354.924950578868
443228.8746767551,12864.329618770631
438585.94698641985,12591.403690155168
436947.93980897055,12335.335095745411
440083.7580818692,12824.105667945847
444063.78695136355,12823.117480714995
471606.13241114025,14407.142903464028
475432.37035083695,15660.059492644396
468936.2980700299,14246.702707924022
470376.39196894434,14444.055735578377
456971.96974018146,13443.28422416261
410128.9720464918,12269.93550116428
429370.3740193139,12517.351014979453
448673.45661851054,14502.083684486439
421617.4327077333,12349.642062384604
464130.171350207,13499.571729159106
467759.6079153824,13486.650184438211
433823.96101478697,11843.694182468553
463630.4875639565,13174.17174792778
492281.87921042985,15525.749879617264
455620.69989323284,14127.432879573102
425207.5668134397,12590.698301202501
434888.0910505379,13085.077222775346
445270.6390854852,12615.45894615079
428168.7001394627,12654.698077279661
442735.76938775636,13941.710419181687
438874.5446311958,13364.990978466809
427587.7416691491,12669.708417630227
451316.35708323075,13068.487760364555
445892.05224128696,13130.668703772419
472494.71545886865,14113.260331892723
439137.38574197725,12423.320227466811
449600.68853520136,13184.831659722902
428379.941238404,12236.499730313779
483521.557323141,14597.020429948061
455112.6135909459,13198.021135147761
451273.1948652705,13746.23704133063
440623.6283202793,13226.066236326253
447341.97001932235,12300.48827470841
443360.59299736563,13706.334955067025
450314.0307965978,13525.806341865868
459828.24689412554,13698.147471636112
426066.3946954903,13217.407491488959
434175.4053203056,14022.54650897485
444283.69853909744,14266.469414262825
448518.83929780417,13165.101949342385
421137.81639024906,12341.665228844267
463709.7341609462,13519.512568570903
435001.34540041967,12574.69214254522
458829.5977946228,13823.793830446913
453528.98427339236,13944.918849956157
446543.61423468293,12607.155165248107
430191.8620741194,12793.707125467434
452611.11918130744,12765.989839978673
427226.9965818099,12703.855720125684
420931.24353276554,12384.551893725507
442789.6072764965,12913.384245057438
451042.26046110014,13248.880126163214
451136.1111711914,12957.477743907639
444560.72106126597,14232.858098227181
427992.03846411686,12750.20994119711
435599.2490295201,13432.946053605272
476166.8870318112,14732.895233098763
433449.1743138295,12587.095038606098
433902.8429260565,12168.96086750836
426509.75999290333,12411.478919016685
448876.21186641074,13781.650065091173
475142.3472459649,14651.872888869308
441925.3403105715,12654.619262541688
452418.618132461,12173.87574914463
480353.23397546605,14100.62650803919
431281.29864430486,13092.848046674864
457857.2553917261,13932.268021873595
428397.3631208771,12213.291503809472
429169.9392008668,12921.973359008949
466323.0947034892,15171.032478244675
450971.68245040363,13820.996056426888
422844.6353223727,12932.15440200728
458537.74656414386,13025.50924869331
449783.20474406774,13166.554348440834
451170.80088470003,12671.474121569207
447250.4383712952,12763.378908857012
442192.40855340404,13031.965746808502
431444.5552500116,13070.024958294947
438753.05409027776,13184.229226372809
450956.0849036103,13908.827835945596
429687.79138164566,13131.756133248826
452130.32466715423,14482.835787887725
425193.0573376211,12250.212231020792
430855.37540820113,12433.01837728454
435702.16436612664,12580.753776475416
450755.057249873,13179.691558039995
431549.21563648304,12955.511469456414
463271.28487913165,12983.616376409904
437746.2746933199,13749.726470336856
446520.7461843563,13947.68585781946
429638.21250668785,12318.59727409765
427902.78022723197,13088.46145741532
450326.30769862107,12740.225126027173
436938.21918199136,13237.903877199748
455043.43897147,14783.97627224276
439890.96496694384,13177.327360482308
428688.80574383936,12825.960988698396
421831.6910599372,11795.936531694315
448490.59647733736,13161.182635077408
466741.24003219814,13872.365947996057
457957.26937288186,13779.364594952947
438864.3930736205,13060.91775837608
451163.38107197284,14027.599593195962
480041.3834798808,13593.471834203618
455932.7965763074,14411.656837080747
466536.73116535094,15438.682763446406
436267.06061287713,12447.054719974181
407485.79771937267,12376.84990831491
447679.96817072615,13783.031895141856
428105.8849227043,12958.349505793643
445623.30295667774,12959.052699499462
466133.67417841975,13086.644179450072
453877.79941684316,13454.587757101452
449672.19842098,12566.735201974083
446340.3061247472,13615.731029199576
462643.4510470019,13553.391219052537
422921.21000795555,12267.463657977543
424302.21820571664,12551.902030410321
468784.9536692451,13917.396426126195
443698.075183601,12469.866237870638
429648.43372723187,12308.606512469294
445452.8717596598,13175.208853648175
442772.17523095827,12070.779915046498
455154.367880515,12893.183525325769
446376.24124962697,13665.66817372486
448259.0118202173,13401.377135686931
491626.9570067327,17834.115631389162
455563.4538198641,13057.182512999489
428673.8176695163,12516.423306084409
455844.3316185962,13294.800154545188
477995.0972834184,15484.343612900568
426550.34565217316,12773.236743716006
428361.7701634237,13166.99194037946
464423.8342127375,13870.582399990597
434988.6251229377,13191.47577200798
421754.39617757057,12820.390452690652
448966.3225850992,13102.768828836432
437455.0785434897,13237.870384255046
434772.3866879694,12845.701717226471
431385.6008210344,12609.784716989037
468388.59555683314,14151.955363802506
432949.05332416575,12870.091208517835
454003.5169534538,13572.943050025962
443610.39330288285,13167.950337805247
454482.42468167684,15521.11512832723
418927.35248150723,12204.598761223751
470580.1940837815,13868.097108033955
439204.2551294611,13239.276320309571
450861.3921172562,13794.822044716215
436666.87794839556,12694.149479902913
434223.2797298715,13843.527162712151
442062.55183339154,12884.183634051877
445104.91330466897,13106.02163963854
446557.56666132074,13515.492225857968
431131.72559410374,12488.154939057378
460027.62795324705,13430.88912986869
415224.76174607157,11954.075494558903
447129.35887945595,13025.351623019678
467368.5666743756,13353.066896487337
483528.4853950069,16287.320488072659
428073.67598189163,12493.37506397464
439154.0525753005,12733.67666887283
427437.2722128774,13134.019696280768
440453.47202687775,12543.462819054123
425774.53753422975,13663.396633089624
443798.42792225885,13024.584149312434
451271.9851937668,13175.24620994979
459533.4755070237,14202.858184101526
468366.8490902721,14175.72210198279
438877.649932373,13795.503905907277
447263.3491423484,14224.152629258151
432335.4383895996,13614.110378646958
451018.2525596912,13113.570775307595
440375.90097217355,13061.195557541017
454290.1053890999,14828.242532515662
449137.48977739376,13156.37008508194
461654.02065030823,14763.372466282253
462934.8491217097,14499.79126223825
427410.8075702106,12681.937214289392
457985.0770287893,14031.111178019397
450199.48784808314,13628.144704533377
442295.155394747,14218.082856757708
444078.8782830037,12969.97178211999
463071.01338813454,14180.119187344724
468320.8230521637,13848.616687514503
444169.3584754502,13763.44955605365
444605.2718636185,11971.641361352244
439480.133936142,12741.654972842864
468415.8314903208,14644.045559940962
458597.1346962909,13609.828741268693
442091.81134932855,12698.326543008996
453814.3505446354,13243.405949385953
442327.16725917533,13677.720493821587
463877.5997533848,15990.618382972189
468235.3261230914,13817.22974216996
466194.9213223438,13384.276556432227
449289.49896822794,16278.031197527198
426732.68535880774,13284.111885416685
496830.67082547833,16465.808182822235
439946.8554822498,12166.470297164153
430656.7917476248,13225.223391794445
446363.6433677075,13624.110428134438
447199.3413828511,13420.183811529103
471020.63129703584,14051.297053165938
437371.48511572625,12782.032262075081
426620.4682696831,12375.740624216709
476001.9674016442,14744.642856434173
456057.8258451848,13804.182574555824
459206.74112052476,13854.530837876031
434325.2047625701,11790.696965516036
444071.3296199209,12788.036651214414
467200.6088803192,13516.779585255179
456879.564931377,13223.221363924556
437683.6014957904,13113.271610981754
470557.73325057735,13630.87949637005
471331.97160948673,15331.984867402505
449437.2043695996,12781.47098523784
457472.7164394247,13738.508297025961
431611.70266992017,12544.64531289546
468878.72319768777,15100.999885961439
468114.94576068595,14568.875534106892
457896.4743700173,14469.48114030806
461700.2270997141,13765.866056383646
464430.39170017064,14490.754143399347
465146.5700531183,13820.45576437267
453951.6059275385,13517.821405259867
446905.651077196,13763.358941863786
436484.30158137216,12365.642896377638
447754.79380307853,13710.46964518739
415404.20961719065,12660.866439553198
427432.6048270912,12428.364751648012
423208.3539883044,12344.763281133008
436946.86802286294,12608.808351853035
484507.91160060535,14619.412179577572
435719.98137371003,13001.274004058698
438712.43927895103,12406.96838490072
427640.19866100285,12827.742722673716
417659.28033574315,12622.379161240564
449577.45815918583,13118.086769416408
465109.785263932,14307.239189440788
424275.3754203904,11695.224672030716
434483.30273759126,12937.286338988779
433041.7801610505,13188.111624877849
456963.2557073471,13825.545841991432
440467.77250330365,12995.474364958081
455514.8635116956,14080.691743922896
445167.0346791267,12824.133900589284
461109.94949576503,13528.003697121938
476068.7005157626,14456.539330998572
422707.56007255334,12693.34906219255
448394.8631216599,13078.339744493649
449466.4768707453,12743.0632293579
459368.0783754655,18167.732104094455
426717.665597741,12907.668406041335
465176.9218925995,13718.03211020919
436420.0595596691,12776.423239603875
495836.4508033443,15384.086951392534
434531.5719523621,12858.16369376667
437075.5659728679,13671.129722368922
432016.42782919365,12744.227518351961
433831.1664349508,12772.536991789348
470578.75874498964,14250.846664735192
434301.9519618106,13204.587242032954
452171.2259087658,12872.2989797829
440175.45619623206,12606.81687391943
420498.6538440453,12733.566777397245
449397.0596210614,12478.125032703729
419688.36877558916,11862.832343571452
444147.48185025854,13378.033321162497
438414.97915511933,12708.12929210164
428534.92677823873,12449.100938072323
439499.18859715294,13539.13177798383
435594.0714051548,12901.326791485399
457462.45752377994,13600.522665920082
455102.40702877875,13765.472823021839
450739.28414474445,12794.200533498331
469208.63705790625,13797.392881403412
456091.115070189,13486.309820999679
445557.4098575248,13226.332435907903
448689.44975293276,13353.96328027259
417693.1377798364,12054.004440802426
449121.0597855475,14113.371683541827
436403.4325539967,12875.575590040342
426888.4759962559,12711.33876790116
464640.04349655035,13919.842366359033
436843.5840625452,12907.27376943915
433938.58570513857,12217.6004664752
443511.985522782,12668.502304670057
449219.49321223225,12342.568915019201
450273.85842490225,14420.568324915217
440615.235569156,13590.141599851064
444071.61582627107,13004.188708865782
445287.04453901725,13379.263266570844
454661.9548632197,13493.97720879412
407690.45733437635,11567.863743000733
426605.87909928785,11823.821198396126
457340.6348065387,13197.605719821626
440486.14584525244,14692.94108835885
434967.6861175911,12784.312080052427
491742.5869578361,15090.23389911609
437088.8033956215,12829.615767560177
436506.72312384803,12528.769511343886
454879.98223745346,13771.25581195007
438718.2910152548,13089.854933847757
424310.6839263886,13382.307606349008
457870.6371782212,13695.147269075424
419833.7633763778,13151.28152661386
519966.28433703294,28367.078121638497
433205.314765856,12231.0267734463
484987.56422414567,13962.559535061126
451541.22486162087,13447.23287303742
477480.3540133522,15418.844735476707
447972.08494960633,14476.103932135142
470901.43484448426,13484.222532336644
432189.63584406965,12687.867854385559
437687.22881842474,12543.59590495154
474768.43362825457,14157.651439399786
466946.7787305212,14152.368621076446
457079.87477298675,14499.749486594661
443852.3316725737,13042.658592980097
450153.0881671569,12330.526912997182
445143.76642211195,13061.187355850205
472166.6567053518,14069.701977600951
444953.61652809515,13101.540033065823
449454.4194280214,13358.89039517504
414882.5052913585,12564.547332631631
454320.67976291326,14436.816538460602
424947.93324822525,13336.274917241093
445004.7873133016,13621.90948437187
435473.45505205163,12404.765247268135
474934.5938019395,14381.793059897478
420387.4004843366,12701.17549832888
424469.8914064148,12803.397929985338
470330.50991181255,14508.05712593328
448804.06118240475,13506.169898864353
425555.89960261714,12002.553758019725
445919.34622192336,14161.829409641876
449117.01656562113,14031.679987176798
428750.3864948539,12338.687630977782
433100.0622074141,12647.810302884205
450609.4235832003,12858.703649454557
472879.43902338034,16478.35782429002
457247.86735323997,14715.47490372504
458276.52671719325,14168.850230205728
411906.3471533285,12009.58332523511
425025.383026076,12866.242592595727
458161.1109347754,13505.885687942471
426281.4283904241,12591.307887785308
432050.07878081815,12528.90055077382
432777.2501015087,12363.00226834738
462585.3986024003,15391.04500215541
441050.40244385717,13289.453843827941
462685.73919022724,14157.62234115023
427641.51368556835,12772.780695362995
447707.02142441936,12397.911698360916
458924.8689040973,12741.854881359317
442448.1576846181,13264.018383376508
466652.176105888,15053.176861680153
426505.77747038496,12929.688079782554
462098.67834660824,14675.624487660829
437642.87397734466,12763.351312918276
435538.36178118445,13008.933344318528
426198.93048756476,12839.763605329801
457631.87672820577,13656.466834669056
449449.9506670559,13515.076939084072
454941.96253011556,13853.77803735259
431358.41492035415,13198.397915874566
464738.5022211808,15174.147350647074
444127.47533906356,13504.419830379713
451458.4390839904,14011.08243599875
450185.3739727591,13964.819580901481
445532.54784860514,13352.837534169645
422930.9733906598,13242.59160192469
439681.3393171563,14295.838357298355
428913.9727509768,11977.642597667711
501715.5854181232,17474.025546149223
438994.7024833315,12851.724061124572
435146.5567248084,12723.928586607337
441069.33751318627,12628.573044477205
455027.7733148187,13120.724381515152
455948.5510133349,13615.263633249682
445704.23220424843,13147.356873115254
429656.405976807,12326.418739163366
458231.8468240018,13853.786459773663
429285.42200289,12728.920427782949
481248.55407214246,14562.004516665023
440951.6257662235,12154.1501279277
444399.4370963527,13630.078986481622
442161.1100716962,12304.788681278354
452802.9066575591,13369.016115439135
437265.44505756604,12103.80157225697
434947.08578643634,13107.81165478099
419948.1603634279,13179.537399169658
444844.7240179004,13035.622512752172
450991.95786349545,13025.196832092528
440695.97556711524,12665.338472206127
441899.9908889035,12385.430106603428
411418.165477165,11287.450117650185
446258.83119326207,13563.18975567263
428998.25240871543,12972.062871025086
457716.392433241,13913.884304362
460667.01707419206,12738.541457679543
457554.549001547,12638.496748764952
459095.53505280404,13922.691777404369
466638.2216448791,14728.208155098877
464161.13869298535,14926.59183286642
461026.7040814816,13090.655804214839
455235.3695032456,12942.562022443883
435778.503720629,12358.967451655304
441572.28137194656,13939.79010437918
443677.9855991768,13354.524545310924
439163.74930951593,12901.630472650544
432764.68034964096,12051.206680789173
429121.3454190587,12918.795165759038
456980.7424095419,13918.74114346435
437660.17439550394,12967.581832424286
421882.5924012826,11497.997846629052
445240.86612497066,12698.828134918007
470596.31786259194,15726.540664427994
455060.6587263785,13182.819639505553
464273.0403280839,14151.50992564194
442516.9613586352,13540.760951786076
431004.830920013,12940.576968932346
468170.5265058875,14075.364603266613
432132.24418388226,13411.50087870131
432337.4750585704,13069.91931584048
450570.8419585829,13166.271827786968
434882.397303751,12906.345054903197
433591.33646997844,12764.277376792124
457634.72974342434,13581.538959400921
429341.62704192597,12876.73433118204
452048.53679114184,13328.598433169347
435790.9264915909,13099.811975362249
444729.29371020687,13016.724613328126
445945.2639400979,14046.94441071849
457799.7584131255,13138.734138976772
426130.0404122828,12145.18637223071
441522.20919153315,12613.844288089913
453299.07482138264,13103.149942435553
435627.3118407021,13575.807942030078
437883.59410137846,13433.265057208198
436926.7589371651,12962.23895544163
450974.4512614438,15917.05660416725
432791.2931930606,12497.23185539307
482708.7926522109,14074.958746918463
459946.5099900352,13985.508131411967
439011.5800650937,12783.187239625859
444318.99402754294,13378.314315349771
478215.6614898727,15265.56202563614
475605.6681555165,14861.470304553332
431377.97460921475,13167.836775060994
431919.06480779266,12481.077009517037
468713.2870845061,13965.288745726255
454734.894062795,13177.70899058881
450110.99465722387,13902.94858220283
436437.8727675475,12987.159128467792
438244.1280599337,12228.794510169386
471777.9826255084,14864.92116529351
437099.06777814263,13773.830531504871
440834.140398963,12990.606106321697
477858.31953888875,15561.085345111187
443389.97150192433,13294.44940760576
434299.78044150595,12658.216486697658
466029.5308592678,14935.517201564706
439610.3031694149,12924.89421841423
438498.8348385253,12594.225454396706
490934.4967844747,14472.590582680281
425892.759977259,13288.372815138255
420872.5128456971,12290.818443638816
465819.02122930455,13621.23162625447
462418.7370907462,14344.21144048841
422526.2346664318,12895.856929916346
436773.0775218954,13418.485013159223
457725.56028250535,13503.854571227348
439127.02334115485,13359.646437745247
440823.92355474085,13106.51816084576
449498.0740372033,13286.448797263765
477744.7308122155,15563.033151680696
436544.1428464903,12901.702306412742
442966.0434813389,13279.75148497054
449069.8022528269,13288.44691735331
448990.6105944301,13450.233347625972
436908.41465120297,12278.774043151032
439461.0594055834,12776.95331686628
434188.59680589574,11971.39048990995
431052.35812969995,13069.439731734408
451318.984715229,13451.873145421052
456448.59819817345,13821.697051845913
443912.43482332805,13563.073558902408
425778.0629462005,12933.521354222416
454481.60445270035,13655.28669491802
423884.92606604757,13047.577453331982
434851.6726470099,12946.747037310004
448258.2158755773,12972.322465585294
480489.81020994845,15709.18951389212
462043.5974853517,14045.502074416376
448341.6909399901,13144.937012970486
469596.76566773426,15346.030658194659
467079.023423305,13759.978835749003
462922.5369154421,17980.96564048464
448579.68063708907,13205.975089578567
465428.89510216366,13611.548162703071
437559.742918641,12696.445096204996
428813.00387938676,13368.291766418559
416080.5902105079,12384.324953220956
490428.8601569788,16809.86509347176
432447.22696132574,13048.399061767199
456560.4512450015,14157.04649575633
436599.5532603286,13297.527337672505
448071.24086320604,13056.75124758828
427345.9590481967,12442.587063882376
441814.4374021966,13457.107407730167
424962.79028888233,12256.828280668167
439992.50598173146,13391.056987505395
424157.0066581124,12535.49721175247
427963.4614730816,13255.732638051824
455363.10235201794,12997.74869928314
443850.00626767223,12865.759780077362
430170.0625076919,11806.762641306454
421871.4172231281,12909.304141035112
441074.850799231,12909.804892287764
452590.8106174418,13467.907909953059
405521.99840187246,11830.01777806594
423288.5958033864,12577.87476989202
452852.3060262713,13229.472035645942
425122.8169852636,12019.680345134375
435374.23465127917,12593.358440585467
458074.92753232684,13537.634170663416
432157.30809852754,12796.7386192564
452702.1291803492,12886.992432173312
432126.18330649706,12809.4950307132
478684.25171097135,14828.659964814127
459526.2810987012,13254.845218367438
431815.8830510543,12748.311399817328
440561.86580636376,12956.08219638537
449828.2391829513,13430.511311515082
476148.8485532402,13684.179981384565
428340.0571494221,12230.903799715063
467325.6267982307,14929.1228213008
457719.0423078677,13922.832446175755
440695.1685693852,11708.31702981704
444489.1869631056,12924.82093252673
439253.4733046873,12830.90080738841
455386.098972772,12797.675852267002
419131.74012552307,12162.153914811526
427348.58434369275,12669.31887491836
475793.4191056886,13708.015542502082
449150.2814261322,13076.70949193769
460923.3698925576,13632.750336263163
441361.4575673967,13706.973714051735
455677.7488719178,14440.182855368297
434642.84208390175,12907.84811007799
441322.09999733465,13699.739198863528
438915.2541213583,12708.062489191869
453448.16039686475,12697.64033790382
444571.6426701045,12716.00300830213
440340.0512860997,13223.627028375719
422026.3175818009,13209.376708736978
425157.35540557676,12230.554390135083
440149.51866095455,12768.544230242667
461297.29694921535,13170.071812277656
445711.9963331135,13765.677837227293
426507.17778279696,13479.075933438951
425927.83959340234,12986.976985254254
472131.1187149702,15384.390984617665
471691.80779891845,14048.073765171634
437475.42495632544,12128.829048480562
429296.71393676347,12741.292390681047
416082.57634460746,11793.956721917515
447704.23668947595,12965.896153096819
